avg_load,max_load,proc_cpu,mem_used_pct,procs_running,procs_blocked,loadavg1,loadavg5,loadavg15,psi_cpu_some,psi_cpu_full,proc_vms_kb,proc_rss_kb,proc_threads,proc_read_bytes,proc_write_bytes,boost_level
0,8,77.7,13.48688690696237,3,0,1.12,1.72,1.56,0.0,0.0,838416,73188.0,7.0,0.0,4096.0,2
6,55,11.6,13.493796543385784,2,0,1.12,1.72,1.56,0.0,0.0,838416,73192.0,7.0,0.0,4096.0,0
0,3,6.2,13.480925162900292,1,0,1.03,1.69,1.55,0.0,0.0,838416,73192.0,7.0,0.0,4096.0,0
0,9,4.2,13.493397430812593,1,0,1.03,1.69,1.55,0.0,0.0,838416,73192.0,7.0,0.0,4096.0,0
0,2,3.2,13.457602021904291,1,0,1.03,1.69,1.55,0.0,0.0,838416,73192.0,7.0,0.0,4096.0,0
0,3,2.6,13.359719663328583,2,0,1.03,1.69,1.55,0.0,0.0,838416,73192.0,7.0,0.0,4096.0,0
0,3,2.1,13.35241091433198,1,0,1.03,1.69,1.55,0.0,0.0,838416,73192.0,7.0,0.0,4096.0,0
0,3,1.8,13.326593319753531,1,0,1.03,1.69,1.55,0.0,0.0,838416,73192.0,7.0,0.0,4096.0,0
1,14,30.7,13.172934979074023,2,1,0.95,1.67,1.54,0.0,0.0,838412,73224.0,7.0,0.0,4096.0,1
1,13,10.2,13.169916690239258,1,0,0.95,1.67,1.54,0.0,0.0,838412,73224.0,7.0,0.0,4096.0,0
0,4,6.2,13.169742078488476,1,0,0.95,1.67,1.54,0.0,0.0,838412,73224.0,7.0,0.0,4096.0,0
0,1,4.4,13.155598526675938,1,0,0.95,1.67,1.54,0.0,0.0,838412,73224.0,7.0,0.0,4096.0,0
0,4,3.4,13.1007953814693,1,0,0.95,1.67,1.54,0.0,0.0,838412,73224.0,7.0,0.0,4096.0,0
0,2,2.8,13.084531544111666,2,0,0.95,1.67,1.54,0.0,0.0,838412,73224.0,7.0,0.0,4096.0,0
0,2,2.3,13.083608596286156,1,0,0.95,1.67,1.54,0.0,0.0,838412,73264.0,7.0,0.0,4096.0,0
1,16,2.3,13.079841971376649,2,1,0.95,1.67,1.54,0.0,0.0,838412,73268.0,7.0,0.0,4096.0,0
1,6,18.6,13.144772598128062,1,0,0.95,1.65,1.54,0.0,0.0,838696,73636.0,7.0,0.0,4096.0,0
1,13,42.1,14.674122089533926,2,0,0.95,1.65,1.54,0.0,0.0,6779864,401292.0,22.0,0.0,12288.0,1
6,95,62.0,14.80989519802719,2,0,0.95,1.65,1.54,0.0,0.0,6885364,411876.0,22.0,0.0,12288.0,3
6,95,52.5,15.154952962088796,2,0,1.04,1.66,1.54,0.0,0.0,6638628,339448.0,20.0,0.0,12288.0,3
3,28,60.3,14.581652695232153,2,0,1.04,1.66,1.54,0.0,0.0,6776544,344304.0,22.0,0.0,20480.0,2
5,71,54.6,15.087053935574248,1,0,1.04,1.66,1.54,0.0,0.0,6971604,381036.0,23.0,0.0,20480.0,1
2,9,48.4,15.054576149930632,1,0,1.04,1.66,1.54,0.0,0.0,6963564,375224.0,23.0,0.0,20480.0,1
1,5,44.0,14.916084087032488,2,0,1.04,1.66,1.54,0.0,0.0,2,0.0,20480.0,1.0,1764013698.6166365,2
0,1,33.3,13.261912138360357,2,0,0.95,1.63,1.53,0.0,0.0,401832,18280.0,1.0,0.0,0.0,1
1,17,13.2,13.461094256919736,1,1,0.95,1.63,1.53,0.0,0.0,838696,73776.0,7.0,0.0,4096.0,0
0,5,21.1,14.37628433178827,2,1,0.95,1.63,1.53,0.0,0.0,2156288,314136.0,19.0,0.0,12288.0,0
3,52,47.0,15.105712448371044,2,0,0.95,1.63,1.53,0.0,0.0,6737904,411296.0,21.0,0.0,12288.0,1
12,100,49.5,15.17675448639949,2,0,0.95,1.63,1.53,0.0,0.0,6491172,339044.0,19.0,0.0,12288.0,3
4,34,52.9,15.239090881425154,2,0,0.95,1.63,1.53,0.0,0.0,6742408,413124.0,21.0,0.0,12288.0,1
5,79,51.6,14.85758915052381,2,1,0.95,1.63,1.53,0.0,0.0,6823044,380636.0,22.0,0.0,20480.0,1
3,24,45.9,15.063506293755836,1,1,0.95,1.63,1.53,0.0,0.0,6828164,387144.0,22.0,0.0,20480.0,1
6,100,58.3,13.530215565689684,1,1,0.88,1.6,1.52,0.0,0.0,838692,73592.0,7.0,0.0,4096.0,3
1,15,11.1,13.512953946899064,1,0,0.88,1.6,1.52,0.0,0.0,838692,73592.0,7.0,0.0,4096.0,0
0,6,14.9,14.368501636610995,2,0,0.88,1.6,1.52,0.0,0.0,1838164,303756.0,18.0,0.0,12288.0,0
2,29,40.6,15.049761854516486,2,0,0.88,1.6,1.52,0.0,0.0,6737904,411360.0,21.0,0.0,12288.0,1
13,100,47.2,15.3697753046102,1,0,0.88,1.6,1.52,0.0,0.0,6491172,339060.0,19.0,0.0,12288.0,3
5,58,49.0,15.164082662200595,2,0,0.88,1.6,1.52,0.0,0.0,6609288,393376.0,21.0,0.0,12288.0,1
4,61,50.3,14.907652833923768,1,0,0.89,1.59,1.52,0.0,0.0,6819024,376484.0,23.0,0.0,20480.0,1
4,47,44.9,15.118010104532576,2,0,0.89,1.59,1.52,0.0,0.0,6824144,383064.0,22.0,0.0,20480.0,1
0,2,277.0,17.495648425725395,25,0,0.89,1.59,1.52,0.0,0.0,6608764,241376.0,41.0,0.0,20480.0,3
89,96,418.0,24.92101312731142,23,2,2.82,1.98,1.65,0.0,0.0,9760624,621916.0,79.0,0.0,131072.0,3
84,96,492.0,27.173055710627423,12,0,2.82,1.98,1.65,0.0,0.0,11004560,872484.0,95.0,0.0,151552.0,3
83,98,449.0,28.360265948663145,15,1,2.82,1.98,1.65,4.34,0.0,11091080,918836.0,96.0,0.0,151552.0,3
90,99,461.0,30.617122827393292,21,0,2.82,1.98,1.65,4.34,0.0,11138480,1022876.0,96.0,0.0,155648.0,3
89,97,524.0,32.57681545084504,10,1,2.82,1.98,1.65,8.99,0.0,7128308,1110088.0,111.0,0.0,335872.0,3
81,96,527.0,32.99488587126525,12,0,2.82,1.98,1.65,8.99,0.0,7226760,1177668.0,114.0,0.0,577536.0,3
75,93,508.0,34.29175228878588,21,0,2.82,1.98,1.65,8.99,0.0,7227608,1211744.0,114.0,4096.0,577536.0,3
86,97,489.0,35.02292652287638,23,0,2.82,1.98,1.65,8.99,0.0,7237464,1267280.0,116.0,4096.0,577536.0,3
83,95,487.0,36.615984358778256,16,0,3.39,2.12,1.69,10.26,0.0,7282464,1329580.0,119.0,4096.0,667648.0,3
78,96,474.0,38.2171242242873,14,0,3.39,2.12,1.69,10.26,0.0,7303960,1400832.0,123.0,4096.0,675840.0,3
72,98,492.0,39.33616104591441,51,0,3.39,2.12,1.69,10.26,0.0,7494936,1519180.0,176.0,4096.0,700416.0,3
91,98,518.0,40.41618461351185,33,0,3.39,2.12,1.69,10.26,0.0,7890116,1680128.0,181.0,4096.0,712704.0,3
90,97,519.0,41.23299343908818,32,0,3.39,2.12,1.69,14.02,0.0,7495024,1687596.0,186.0,4096.0,720896.0,3
92,96,513.0,41.20363372042264,35,0,3.39,2.12,1.69,14.02,0.0,7495024,1699468.0,186.0,4096.0,724992.0,3
94,99,508.0,41.34307367568212,13,1,3.39,2.12,1.69,14.02,0.0,7495024,1724856.0,186.0,4096.0,757760.0,3
86,96,515.0,42.34656740736972,11,0,3.39,2.12,1.69,14.02,0.0,7512700,1866840.0,189.0,32768.0,794624.0,3
76,98,522.0,41.24262202991648,23,2,3.39,2.12,1.69,16.37,0.0,7541844,1899524.0,202.0,577536.0,843776.0,3
89,96,525.0,30.70692315636183,6,1,3.39,2.12,1.69,16.37,0.0,7558260,1918660.0,203.0,589824.0,5201920.0,3
13,30,385.0,20.63766215819126,17,0,3.2,2.1,1.69,16.37,0.0,4855924,235208.0,48.0,0.0,28672.0,3
88,97,375.0,24.04668220212358,32,1,3.2,2.1,1.69,16.48,0.0,5498640,321860.0,65.0,0.0,49152.0,3
84,93,464.0,27.945188872541905,20,1,3.2,2.1,1.69,16.48,0.0,10750320,879796.0,91.0,0.0,126976.0,3
81,98,454.0,29.635979399804533,23,0,3.2,2.1,1.69,16.48,0.0,11072804,992232.0,95.0,0.0,126976.0,3
89,99,452.0,30.866443462960117,17,0,3.2,2.1,1.69,18.75,0.0,11338152,1046808.0,98.0,0.0,126976.0,3
80,96,513.0,32.602084265635355,17,1,3.2,2.1,1.69,18.75,0.0,7215120,1145884.0,114.0,0.0,307200.0,3
83,95,512.0,33.759510727896526,22,0,3.2,2.1,1.69,19.16,0.0,7230840,1194892.0,115.0,0.0,544768.0,3
86,96,488.0,34.89920162518639,17,1,4.87,2.46,1.81,19.16,0.0,7236176,1223960.0,115.0,0.0,544768.0,3
86,95,476.0,36.44020021482234,16,0,4.87,2.46,1.81,19.16,0.0,7244628,1284368.0,120.0,0.0,548864.0,3
79,91,468.0,36.90711203638709,11,0,4.87,2.46,1.81,19.16,0.0,7245400,1318496.0,120.0,0.0,548864.0,3
66,99,465.0,38.33900322632626,18,0,4.87,2.46,1.81,18.22,0.0,7302940,1432068.0,124.0,0.0,565248.0,3
92,97,492.0,39.62910967463844,27,0,4.87,2.46,1.81,18.22,0.0,7573404,1560408.0,177.0,0.0,569344.0,3
96,100,514.0,40.329227961627325,20,0,4.87,2.46,1.81,18.22,0.0,7871636,1646892.0,180.0,0.0,573440.0,3
92,98,515.0,40.878456751413225,29,1,4.87,2.46,1.81,18.22,0.0,7884104,1677344.0,186.0,0.0,593920.0,3
94,97,509.0,41.28587585503632,28,1,4.87,2.46,1.81,23.98,0.0,7894124,1738688.0,186.0,0.0,593920.0,3
75,93,536.0,42.72110961277599,10,0,5.28,2.59,1.85,23.98,0.0,13791980,1903984.0,128.0,0.0,397312.0,3
82,97,537.0,32.64214519016966,15,1,5.28,2.59,1.85,23.98,0.0,13734292,1815732.0,135.0,0.0,430080.0,3
9,26,364.0,19.884786177933368,20,0,5.28,2.59,1.85,22.71,0.0,4678388,184064.0,40.0,0.0,28672.0,3
82,98,415.0,22.545520036199505,25,0,5.28,2.59,1.85,22.71,0.0,5292248,307672.0,65.0,0.0,28672.0,3
87,98,481.0,27.42886192550863,26,0,5.28,2.59,1.85,22.4,0.0,10611092,875296.0,89.0,0.0,122880.0,3
89,98,498.0,31.126415415324026,19,0,5.28,2.59,1.85,22.4,0.0,7053408,937164.0,102.0,0.0,303104.0,3
89,97,514.0,31.9439725769751,23,1,5.28,2.59,1.85,22.4,0.0,7109380,1031128.0,111.0,0.0,303104.0,3
89,100,528.0,32.83800968546438,30,1,7.9,3.18,2.05,23.05,0.0,7135852,1126876.0,111.0,0.0,307200.0,3
81,93,528.0,33.30701684803839,25,0,7.9,3.18,2.05,23.05,0.0,7233764,1200500.0,111.0,0.0,544768.0,3
80,99,503.0,34.65015537951365,11,0,7.9,3.18,2.05,23.05,0.0,7234608,1226280.0,111.0,0.0,544768.0,3
82,96,489.0,36.238024751964005,21,0,7.9,3.18,2.05,22.5,0.0,7249264,1306736.0,116.0,0.0,544768.0,3
84,98,483.0,37.66984110829571,14,1,7.9,3.18,2.05,22.5,0.0,7251384,1330992.0,117.0,0.0,552960.0,3
84,97,475.0,38.479715352912805,24,1,7.9,3.18,2.05,22.5,0.0,7303556,1416764.0,121.0,0.0,565248.0,3
75,95,495.0,39.40959775938201,29,0,7.9,3.18,2.05,22.5,0.0,7483416,1532208.0,173.0,0.0,569344.0,3
89,95,523.0,40.3102451698648,22,1,7.9,3.18,2.05,22.77,0.0,7869552,1695044.0,176.0,0.0,573440.0,3
94,97,519.0,41.840841888061895,36,1,7.9,3.18,2.05,22.77,0.0,7887548,1713176.0,182.0,0.0,589824.0,3
96,99,511.0,41.77840571489294,26,0,9.11,3.51,2.16,22.77,0.0,7888316,1721720.0,182.0,0.0,589824.0,3
86,92,550.0,43.01670236229743,20,0,9.11,3.51,2.16,25.71,0.0,13725416,1980888.0,127.0,0.0,385024.0,3
84,98,542.0,34.197561721512216,9,1,9.11,3.51,2.16,25.71,0.0,13826880,1994056.0,136.0,0.0,409600.0,3
79,99,541.0,31.84566616129037,1,0,9.11,3.51,2.16,25.71,0.0,13734560,1535572.0,129.0,0.0,495616.0,3
80,95,412.0,21.8873584584676,27,0,9.11,3.51,2.16,23.22,0.0,5179188,282032.0,65.0,0.0,28672.0,3
91,96,386.0,25.397453761561174,34,1,9.11,3.51,2.16,23.22,0.0,5704072,369184.0,67.0,0.0,102400.0,3
82,95,458.0,27.914532038013476,19,1,9.11,3.51,2.16,23.22,0.0,11024188,905044.0,95.0,0.0,126976.0,3
89,98,514.0,30.97575041894348,19,1,9.98,3.78,2.25,24.27,0.0,7081456,1007852.0,106.0,0.0,331776.0,3
90,99,520.0,32.17687970796933,19,0,9.98,3.78,2.25,24.27,0.0,7120448,1147608.0,111.0,0.0,331776.0,3
85,93,538.0,33.26852742926104,10,0,9.98,3.78,2.25,24.58,0.0,7209848,1287984.0,112.0,0.0,548864.0,3
81,95,520.0,33.79533108134064,45,1,9.98,3.78,2.25,24.58,0.0,7239196,1332936.0,112.0,0.0,573440.0,3
73,98,502.0,35.36144881855196,18,1,9.98,3.78,2.25,24.58,0.0,7246132,1368380.0,116.0,0.0,573440.0,3
88,96,498.0,35.67058645102614,11,0,9.98,3.78,2.25,24.58,0.0,7250276,1391108.0,118.0,0.0,581632.0,3
77,99,484.0,36.97615851154957,19,1,9.98,3.78,2.25,22.66,0.0,7306880,1431564.0,118.0,0.0,589824.0,3
81,98,498.0,37.83632094038904,67,0,9.98,3.78,2.25,22.66,0.0,7499824,1486604.0,178.0,0.0,626688.0,3
84,98,521.0,38.96136939514988,33,0,10.94,4.08,2.36,22.66,0.0,7587888,1562804.0,179.0,0.0,634880.0,3
90,98,542.0,39.88047576214287,29,0,10.94,4.08,2.36,22.66,0.0,7483532,1672212.0,189.0,0.0,651264.0,3
89,94,536.0,39.97820845350364,28,1,10.94,4.08,2.36,25.62,0.0,7491912,1684256.0,189.0,0.0,651264.0,3
93,97,527.0,40.396777764640326,58,1,10.94,4.08,2.36,25.62,0.0,7492424,1751392.0,189.0,0.0,667648.0,3
95,99,519.0,40.87034977727024,33,1,10.94,4.08,2.36,25.62,0.0,7517620,1835428.0,196.0,0.0,700416.0,3
76,97,557.0,31.83526428985152,9,0,10.94,4.08,2.36,29.31,0.0,13731980,1797176.0,130.0,0.0,2998272.0,3
50,63,409.0,20.239746922717337,22,0,10.94,4.08,2.36,29.31,0.0,4859068,223536.0,50.0,0.0,28672.0,3
91,98,434.0,22.572510023961723,23,0,10.94,4.08,2.36,29.31,0.0,5289944,303352.0,65.0,0.0,28672.0,3
90,94,399.0,25.52978452411064,37,1,11.35,4.28,2.43,26.36,0.0,5715528,423844.0,70.0,0.0,102400.0,3
87,96,464.0,28.33305146007852,15,1,11.35,4.28,2.43,26.36,0.0,10759000,905516.0,91.0,0.0,135168.0,3
91,96,508.0,31.073308498553462,19,1,11.35,4.28,2.43,26.11,0.0,7074760,985392.0,104.0,0.0,307200.0,3
91,98,524.0,31.830998774225503,35,0,11.35,4.28,2.43,26.11,0.0,7111432,1051660.0,109.0,0.0,307200.0,3
90,98,534.0,32.57082876224714,15,0,11.35,4.28,2.43,26.11,0.0,7198992,1132120.0,110.0,0.0,327680.0,3
83,98,537.0,33.362318883961514,29,0,11.35,4.28,2.43,25.55,0.0,7208812,1183084.0,110.0,0.0,548864.0,3
83,96,514.0,34.60944589704792,25,0,11.35,4.28,2.43,25.55,0.0,7223752,1208360.0,110.0,0.0,548864.0,3
87,97,499.0,35.22148502804016,32,0,12.28,4.59,2.55,25.55,0.0,7232744,1274676.0,116.0,0.0,548864.0,3
90,97,493.0,35.712543160283104,14,1,12.28,4.59,2.55,25.55,0.0,7234820,1300444.0,117.0,0.0,548864.0,3
80,95,490.0,36.7482901767919,13,0,12.28,4.59,2.55,24.18,0.0,7294604,1389952.0,122.0,0.0,626688.0,3
76,98,489.0,38.05121811651793,29,0,12.28,4.59,2.55,24.18,0.0,7377736,1510380.0,124.0,0.0,626688.0,3
65,96,505.0,38.7374422970525,41,0,12.28,4.59,2.55,24.18,0.0,7574116,1570680.0,177.0,0.0,630784.0,3
95,99,512.0,39.6749078424124,44,0,12.28,4.59,2.55,24.18,0.0,7873240,1676444.0,182.0,0.0,634880.0,3
95,99,509.0,41.08487278536175,37,0,12.28,4.59,2.55,27.22,0.0,7885848,1714680.0,189.0,0.0,647168.0,3
97,99,563.0,31.46603527057588,14,1,12.28,4.59,2.55,27.22,0.0,13745976,1893404.0,145.0,0.0,569344.0,3
50,95,544.0,24.14561223120392,2,0,12.28,4.59,2.55,27.22,0.0,3,1764013771.348476,27.0,0.0,0.0,2
91,96,366.0,21.246932445706967,27,0,11.46,4.55,2.54,26.82,0.0,4884060,271052.0,65.0,0.0,28672.0,3
94,99,400.0,23.893298251338145,23,1,11.46,4.55,2.54,26.82,0.0,5502660,324320.0,65.0,0.0,49152.0,3
82,94,484.0,27.64630344429162,18,0,11.46,4.55,2.54,26.31,0.0,10939992,879300.0,94.0,0.0,122880.0,3
92,96,496.0,30.6995894628294,17,0,11.46,4.55,2.54,26.31,0.0,7069372,932140.0,103.0,0.0,307200.0,3
89,94,497.0,31.85781415023695,31,0,11.46,4.55,2.54,26.07,0.0,7106376,999768.0,111.0,0.0,307200.0,3
90,99,521.0,32.228564786197886,20,0,11.46,4.55,2.54,26.07,0.0,7121088,1091260.0,112.0,0.0,307200.0,3
84,97,536.0,32.81885228195108,13,0,11.58,4.69,2.6,26.07,0.0,7210940,1161112.0,113.0,0.0,331776.0,3
81,95,523.0,34.103969823098346,14,0,11.58,4.69,2.6,26.07,0.0,7210964,1189496.0,113.0,0.0,548864.0,3
89,97,503.0,34.91835902869968,32,0,11.58,4.69,2.6,24.97,0.0,7228748,1230284.0,113.0,0.0,548864.0,3
87,98,493.0,35.56846352136026,23,1,11.58,4.69,2.6,24.97,0.0,7263552,1290420.0,119.0,0.0,548864.0,3
78,99,491.0,36.65332632890768,14,0,11.58,4.69,2.6,24.97,0.0,7300684,1345636.0,119.0,0.0,561152.0,3
82,99,490.0,38.23086866352665,14,0,11.58,4.69,2.6,24.97,0.0,7389496,1461416.0,160.0,0.0,569344.0,3
85,95,516.0,39.05154389215579,33,1,11.58,4.69,2.6,23.52,0.0,7573184,1541968.0,176.0,0.0,573440.0,3
92,98,524.0,40.19914220730206,46,0,11.58,4.69,2.6,23.52,0.0,7879832,1661776.0,180.0,0.0,577536.0,3
94,97,528.0,40.48787520947174,31,0,11.58,4.69,2.6,23.52,0.0,7488572,1683712.0,185.0,0.0,589824.0,3
95,99,521.0,40.63871481760306,16,0,11.58,4.69,2.6,23.52,0.0,7494692,1696984.0,185.0,0.0,589824.0,3
95,99,543.0,31.32093290568421,7,0,13.14,5.13,2.75,28.32,0.0,13731584,1835552.0,124.0,0.0,532480.0,3
1,23,94.7,14.324998366132904,2,0,12.08,5.04,2.74,16.76,0.0,15884,11404.0,1.0,0.0,0.0,3
0,7,100.0,14.210777336592084,2,0,12.08,5.04,2.74,16.76,0.0,15884,11424.0,1.0,0.0,0.0,3
6,100,98.3,14.14821644074401,2,0,12.08,5.04,2.74,13.72,0.0,3,1764013790.0370889,27.0,0.0,0.0,2
12,100,50.0,14.074580170989805,2,1,12.08,5.04,2.74,13.72,0.0,15884,11424.0,1.0,0.0,0.0,3
2,31,98.1,14.02344387254939,2,0,12.08,5.04,2.74,11.24,0.0,15884,11424.0,1.0,0.0,0.0,3
15,100,97.7,13.952476668128424,2,0,11.2,4.97,2.73,11.24,0.0,15884,11404.0,1.0,0.0,0.0,3
2,41,97.0,13.837781692406937,2,0,11.2,4.97,2.73,9.2,0.0,15884,11416.0,1.0,0.0,0.0,3
8,100,96.1,13.78711934014718,2,0,11.2,4.97,2.73,7.53,0.0,15884,11424.0,1.0,0.0,0.0,3
7,100,94.1,13.720642152174644,2,0,10.3,4.89,2.71,6.17,0.0,15884,11408.0,1.0,0.0,0.0,3
0,2,100.0,13.627399477262305,2,0,10.3,4.89,2.71,6.17,0.0,15884,11424.0,1.0,0.0,0.0,3
5,78,98.2,13.603377889263225,2,0,10.3,4.89,2.71,5.05,0.0,15884,11424.0,1.0,0.0,0.0,3
0,2,92.3,16.292847852799298,2,0,9.47,4.81,2.7,4.13,0.0,22168,20376.0,1.0,0.0,0.0,3
0,10,100.0,18.98995084429771,2,0,9.47,4.81,2.7,3.38,0.0,5748,3760.0,1.0,0.0,0.0,3
0,2,100.0,17.235027915430045,2,0,9.47,4.81,2.7,2.77,0.0,22168,20380.0,1.0,0.0,0.0,3
2,12,189.0,14.962880036239422,5,1,8.72,4.73,2.68,2.27,0.0,34768280,425916.0,38.0,0.0,700416.0,3
29,54,162.0,17.529373438160256,1,4,8.72,4.73,2.68,1.85,0.0,34780904,449932.0,36.0,0.0,1228800.0,3
9,21,113.0,18.53246805727465,5,0,8.72,4.73,2.68,1.85,0.0,34785004,459744.0,36.0,0.0,5476352.0,3
13,48,85.9,18.905713146818048,9,0,8.72,4.73,2.68,1.85,0.0,34785004,457072.0,36.0,0.0,5480448.0,3
9,65,110.0,19.076258938250803,1,0,8.1,4.67,2.67,1.52,0.0,1461953168,286648.0,23.0,0.0,0.0,3
7,39,92.8,19.00364539446541,1,0,8.1,4.67,2.67,1.52,0.0,1461953168,286648.0,23.0,0.0,0.0,3
1,7,80.2,18.717805958451383,2,0,8.1,4.67,2.67,1.52,0.0,2,0.0,0.0,3.0,1764013813.019837,2
0,1,100.0,13.142103532794836,2,0,7.53,4.6,2.66,1.02,0.0,736292,41344.0,10.0,0.0,0.0,3
2,9,42.8,13.135218840907248,1,0,7.53,4.6,2.66,0.83,0.0,2079840,55284.0,13.0,0.0,131072.0,1
2,12,22.4,13.143076369691986,1,0,7.53,4.6,2.66,0.83,0.0,2079840,55284.0,11.0,0.0,131072.0,0
0,1,17.0,13.147765942427014,1,0,7.53,4.6,2.66,0.83,0.0,2080240,55624.0,12.0,0.0,131072.0,0
1,16,10.2,13.421307722279508,1,0,7.53,4.6,2.66,0.68,0.0,838696,73572.0,7.0,0.0,4096.0,0
0,2,6.2,13.422829338964814,1,0,7.53,4.6,2.66,0.68,0.0,838696,73572.0,7.0,0.0,4096.0,0
0,2,8.8,13.523056483908036,2,0,7.53,4.6,2.66,0.68,0.0,1818332,301380.0,17.0,0.0,12288.0,0
1,13,28.4,14.596020747867122,2,0,7.53,4.6,2.66,0.68,0.0,6803308,411336.0,21.0,0.0,12288.0,0
6,96,35.6,14.950956548115268,1,0,7.09,4.56,2.66,0.56,0.0,6556576,339072.0,19.0,0.0,12288.0,3
13,100,38.6,14.686020633122254,2,0,7.09,4.56,2.66,0.56,0.0,6676868,405764.0,21.0,0.0,12288.0,3
3,44,41.2,14.503501464493697,2,1,7.09,4.56,2.66,0.56,0.0,6904720,396832.0,23.0,0.0,20480.0,1
3,26,38.0,14.673698032424898,1,0,7.09,4.56,2.66,0.56,0.0,6909840,403364.0,22.0,0.0,20480.0,1
1,6,35.3,14.416420089930035,1,0,7.09,4.56,2.66,0.45,0.0,6828316,389132.0,21.0,0.0,28672.0,1
1,9,100.0,13.329985776625676,2,0,7.09,4.56,2.66,0.45,0.0,2003756,46504.0,13.0,0.0,0.0,3
2,14,39.3,13.407363726753562,2,0,7.09,4.56,2.66,0.45,0.0,2079944,55172.0,13.0,0.0,131072.0,1
2,19,24.1,13.414198529569498,1,0,7.09,4.56,2.66,0.37,0.0,2080208,55464.0,13.0,0.0,131072.0,0
1,21,95.2,14.317515005385529,2,0,6.6,4.5,2.65,0.37,0.0,6669988,399028.0,21.0,0.0,12288.0,3
12,100,87.7,14.884529249214374,2,0,6.6,4.5,2.65,0.37,0.0,6556616,338544.0,19.0,0.0,12288.0,3
6,76,74.5,13.685595079341084,2,0,6.6,4.5,2.65,0.3,0.0,6674728,339544.0,21.0,0.0,12288.0,2
5,47,72.6,14.26161430060261,1,0,6.6,4.5,2.65,0.3,0.0,6898316,389992.0,23.0,0.0,24576.0,2
1,6,61.6,14.406317552921076,1,1,6.6,4.5,2.65,0.3,0.0,6903436,396592.0,22.0,0.0,24576.0,2
1,8,53.6,14.340239477521733,3,1,6.6,4.5,2.65,0.3,0.0,6887452,380480.0,22.0,0.0,24576.0,1
1,5,47.5,14.160938154014548,1,0,6.6,4.5,2.65,0.25,0.0,6895504,390340.0,22.0,0.0,24576.0,1
1,7,43.4,14.131478657205696,2,0,6.6,4.5,2.65,0.25,0.0,6887512,382292.0,22.0,0.0,24576.0,1
1,6,40.0,14.094535799649478,2,0,6.6,4.5,2.65,0.25,0.0,6887512,382292.0,22.0,0.0,24576.0,1
1,6,37.2,14.048962132697952,1,0,6.6,4.5,2.65,0.25,0.0,6887512,382292.0,22.0,0.0,24576.0,1
1,6,34.7,14.05203031060437,2,0,6.15,4.44,2.64,0.2,0.0,6887512,382292.0,22.0,0.0,24576.0,1
1,6,32.9,14.018055852811273,1,0,6.15,4.44,2.64,0.2,0.0,6887640,382296.0,22.0,0.0,24576.0,1
7,100,31.4,14.44370941212214,1,1,6.15,4.44,2.64,0.2,0.0,6895792,389944.0,22.0,0.0,24576.0,3
1,7,30.2,14.433457207898236,2,1,6.15,4.44,2.64,0.2,0.0,6895920,390084.0,22.0,0.0,24576.0,1
8,100,29.1,14.491079085653046,1,1,6.15,4.44,2.64,0.16,0.0,6895920,390108.0,22.0,0.0,24576.0,3
1,8,28.2,14.385214475613472,1,0,6.15,4.44,2.64,0.16,0.0,6887864,382052.0,22.0,0.0,24576.0,0
1,8,27.2,13.947836984465043,1,2,6.15,4.44,2.64,0.16,0.0,6895408,390108.0,22.0,0.0,24576.0,0
1,7,26.6,13.994832489958576,1,2,6.15,4.44,2.64,0.16,0.0,6895408,390140.0,22.0,0.0,24576.0,0
1,6,25.9,13.958014355081472,1,0,6.15,4.44,2.64,0.13,0.0,6895408,390140.0,22.0,0.0,24576.0,0
1,7,25.2,13.773025677406292,1,0,6.15,4.44,2.64,0.13,0.0,6887352,382084.0,22.0,0.0,24576.0,0
1,7,24.6,13.770581112895474,1,0,5.74,4.39,2.63,0.13,0.0,6887352,382084.0,22.0,0.0,24576.0,0
1,5,24.1,13.771404282577691,1,0,5.74,4.39,2.63,0.13,0.0,6887864,382084.0,22.0,0.0,24576.0,0
1,7,23.5,13.73862716250417,1,1,5.74,4.39,2.63,0.11,0.0,6887864,382084.0,22.0,0.0,24576.0,0
1,6,23.1,13.729996353108865,1,1,5.74,4.39,2.63,0.11,0.0,6887352,382084.0,22.0,0.0,24576.0,0
1,7,22.7,13.71702519448007,1,0,5.74,4.39,2.63,0.11,0.0,6887352,382084.0,22.0,0.0,24576.0,0
1,6,22.3,13.718347254878784,2,0,5.74,4.39,2.63,0.11,0.0,6887352,382084.0,22.0,0.0,24576.0,0
1,6,21.9,13.709716445483464,1,0,5.74,4.39,2.63,0.09,0.0,6887352,382084.0,22.0,0.0,24576.0,0
1,6,21.6,13.70709726922189,1,0,5.74,4.39,2.63,0.09,0.0,6887352,382084.0,22.0,0.0,24576.0,0
1,7,21.4,13.761576135462796,1,1,5.74,4.39,2.63,0.09,0.0,6895472,390140.0,22.0,0.0,24576.0,0
1,6,21.0,13.792482415349472,2,1,5.74,4.39,2.63,0.09,0.0,6895624,390312.0,22.0,0.0,24576.0,0
1,7,20.7,13.763122696683928,2,0,5.44,4.35,2.63,0.07,0.0,6887568,382256.0,22.0,0.0,24576.0,0
1,6,20.5,13.741495784124002,1,0,5.44,4.35,2.63,0.07,0.0,6887568,382256.0,22.0,0.0,24576.0,0
1,6,20.3,13.75531505697083,1,0,5.44,4.35,2.63,0.07,0.0,6887568,382256.0,22.0,0.0,24576.0,0
