avg_load,max_load,proc_cpu,target_pid,mem_used_pct,procs_running,procs_blocked,loadavg1,loadavg5,loadavg15,psi_cpu_some,psi_cpu_full,proc_vms_kb,proc_rss_kb,proc_threads,proc_read_bytes,proc_write_bytes,boost_level,timestamp
2,8,27.1,180856,14.852924522324606,2,1,4.05,2.48,1.71,0.77,0.0,2142504,405684,22,0,0,0,1764013480.2645454
1,6,25.3,180856,14.912966020054409,2,0,4.05,2.48,1.71,0.77,0.0,2142636,405040,22,0,0,0,1764013480.780908
3,12,88.6,180919,15.111150357180813,3,0,3.73,2.44,1.7,0.51,0.0,2134952,398592,22,0,0,3,1764013484.360499
4,49,55.7,180919,15.121527284083836,1,0,3.73,2.44,1.7,0.51,0.0,2141524,404360,22,0,0,1,1764013484.8730109
1,8,41.2,180919,15.121053337903167,1,0,3.73,2.44,1.7,0.42,0.0,2143704,404624,22,0,0,1,1764013485.3883889
8,100,34.7,180919,14.883930580354576,2,1,3.73,2.44,1.7,0.42,0.0,2141564,404904,22,0,0,3,1764013485.9051993
1,9,29.7,180919,14.868040911034319,1,0,3.73,2.44,1.7,0.42,0.0,2141280,405172,22,0,0,0,1764013486.4208317
1,6,26.4,180919,14.870011529364458,1,1,3.51,2.41,1.7,0.42,0.0,2141412,405452,22,0,0,0,1764013486.9348006
1,6,24.6,180919,14.848210005053764,2,0,3.51,2.41,1.7,0.34,0.0,2141608,405752,22,0,0,0,1764013487.4502351
0,2,82.3,180983,13.568131260143069,2,0,3.51,2.41,1.7,0.28,0.0,1201952,93416,8,0,0,3,1764013491.025293
3,18,76.4,180983,14.89395828375607,1,0,3.39,2.41,1.7,0.23,0.0,2140120,402108,22,0,0,2,1764013491.5341353
4,44,56.3,180983,14.884080247569532,1,1,3.39,2.41,1.7,0.23,0.0,2142620,405092,22,0,0,1,1764013492.0451312
2,19,43.2,180983,14.67599292972077,1,0,3.39,2.41,1.7,0.23,0.0,2142108,405360,22,0,0,1,1764013492.567579
1,9,36.3,180983,14.666389283428295,1,1,3.39,2.41,1.7,0.23,0.0,2142240,405636,22,0,0,1,1764013493.0833116
1,7,32.1,180983,14.652894289547191,1,0,3.39,2.41,1.7,0.18,0.0,2141964,405916,22,0,0,1,1764013493.5984502
1,5,29.1,180983,14.661525098942496,1,0,3.39,2.41,1.7,0.18,0.0,2142160,406192,22,0,0,0,1764013494.1135373
1,7,27.0,180983,14.623434792738344,1,1,3.39,2.41,1.7,0.18,0.0,2142292,405664,22,0,0,0,1764013494.628529
2,17,90.6,181046,13.739999111974521,2,0,3.12,2.37,1.69,0.12,0.0,1652852,361760,14,0,0,3,1764013498.2160301
4,25,67.4,181046,14.770033829779482,1,0,3.12,2.37,1.69,0.12,0.0,2143172,404044,22,0,0,2,1764013498.725496
1,6,47.0,181046,14.794853642924954,1,0,3.12,2.37,1.69,0.12,0.0,2144100,405312,22,0,0,1,1764013499.2370558
1,6,37.0,181046,14.634759612002712,1,1,3.12,2.37,1.69,0.1,0.0,2144312,405588,22,0,0,1,1764013499.7523248
1,5,31.6,181046,14.62899742422723,3,0,3.12,2.37,1.69,0.1,0.0,2144444,405864,22,0,0,1,1764013500.2680986
1,7,28.0,181046,14.592204233885953,1,1,3.12,2.37,1.69,0.1,0.0,2143628,406136,22,0,0,0,1764013500.7832131
2,9,25.8,181046,14.600485819779719,1,1,3.12,2.37,1.69,0.1,0.0,2143628,406432,22,0,0,0,1764013501.2980769
1,7,24.1,181046,14.605923728589476,1,0,3.03,2.36,1.69,0.08,0.0,2143760,405760,22,0,0,0,1764013501.8235755
9,100,93.7,181111,13.76449464615428,2,0,3.03,2.36,1.69,0.05,0.0,1314688,232104,11,1339392,0,3,1764013505.4014144
4,52,56.5,181111,13.936936222309694,4,1,3.03,2.36,1.69,0.05,0.0,1479412,230540,13,1843200,0,1,1764013505.9111059
0,5,37.3,181111,13.929552639705612,1,0,3.03,2.36,1.69,0.05,0.0,1479412,230540,13,1843200,0,1,1764013506.4199677
0,1,28.0,181111,13.946988870247,1,0,2.78,2.32,1.68,0.05,0.0,1479412,230540,13,1843200,0,0,1764013506.9281778
0,1,23.1,181111,13.932695651219518,1,0,2.78,2.32,1.68,0.04,0.0,1479412,230540,13,1843200,0,0,1764013507.436627
0,3,19.2,181111,13.926509406335018,1,0,2.78,2.32,1.68,0.04,0.0,1479412,230540,13,1843200,0,0,1764013507.9446383
0,2,16.4,181111,13.907476725500844,1,0,2.78,2.32,1.68,0.04,0.0,1479412,230540,13,1843200,0,0,1764013508.452864
0,1,15.0,181111,13.753643773070579,2,0,2.78,2.32,1.68,0.04,0.0,2,1843200,0,0,1764013508.9612288
0,3,83.3,181156,13.161435548058886,2,0,2.56,2.28,1.68,0.03,0.0,394476,45540,5,0,0,3,1764013512.005889
3,43,96.4,181156,13.732116638653958,3,1,2.56,2.28,1.68,0.03,0.0,1479412,230692,13,0,0,3,1764013512.5148263
4,46,51.8,181156,13.86472179109749,1,0,2.56,2.28,1.68,0.03,0.0,1479412,230692,13,0,0,1,1764013513.0236096
0,2,35.8,181156,13.863250063483845,1,0,2.56,2.28,1.68,0.02,0.0,1479412,230692,13,0,0,1,1764013513.5319166
0,2,27.1,181156,13.871057703196943,2,0,2.56,2.28,1.68,0.02,0.0,1479412,230692,13,0,0,0,1764013514.039949
0,2,21.9,181156,13.871456815770134,1,0,2.56,2.28,1.68,0.02,0.0,1479412,230692,13,0,0,0,1764013514.5481582
0,1,18.9,181156,13.862576561016581,1,0,2.56,2.28,1.68,0.02,0.0,1479412,230692,13,0,0,0,1764013515.0564387
0,2,16.2,181156,13.853372027297306,1,0,2.56,2.28,1.68,0.01,0.0,1479412,230692,13,0,0,0,1764013515.5643892
12,100,93.3,181201,13.295637150795203,2,0,2.44,2.26,1.67,0.01,0.0,485628,55072,6,0,0,3,1764013519.1141758
3,53,83.3,181201,13.81201398690013,1,1,2.44,2.26,1.67,0.01,0.0,1479400,230416,13,0,0,3,1764013519.6231587
3,25,47.0,181201,13.815506221915575,1,0,2.44,2.26,1.67,0.01,0.0,1479400,230416,13,0,0,1,1764013520.1318161
0,5,33.3,181201,13.797446377978561,1,0,2.44,2.26,1.67,0.01,0.0,1479400,230416,13,0,0,1,1764013520.640205
0,3,26.1,181201,13.797446377978561,1,0,2.44,2.26,1.67,0.01,0.0,1479400,230416,13,0,0,0,1764013521.1482134
0,4,21.5,181201,13.782878769057005,1,0,2.24,2.22,1.66,0.01,0.0,1479400,230416,13,0,0,0,1764013521.6580024
0,4,18.1,181201,13.789164792084796,1,0,2.24,2.22,1.66,0.01,0.0,1479400,230416,13,0,0,0,1764013522.1664727
0,5,15.6,181201,13.777914806427905,1,0,2.24,2.22,1.66,0.01,0.0,1479400,230416,13,0,0,0,1764013522.677207
0,2,96.0,181247,13.26303464247246,2,0,2.24,2.22,1.66,0.0,0.0,493984,63900,6,0,0,3,1764013526.2304125
5,78,73.3,181247,13.684597297908097,1,0,2.3,2.24,1.67,0.0,0.0,1479412,230400,13,0,0,2,1764013526.739452
3,30,44.4,181247,13.703605034206445,1,0,2.3,2.24,1.67,0.0,0.0,1479412,230400,13,0,0,1,1764013527.2482135
0,3,32.2,181247,13.69953907486703,1,0,2.3,2.24,1.67,0.0,0.0,1479412,230400,13,0,0,1,1764013527.7564464
0,1,25.0,181247,13.69953907486703,1,0,2.3,2.24,1.67,0.0,0.0,1479412,230400,13,0,0,0,1764013528.2644794
0,1,20.4,181247,13.700212577334291,1,0,2.3,2.24,1.67,0.0,0.0,1479412,230400,13,0,0,0,1764013528.7725155
12,100,17.8,181247,13.69150693433151,1,0,2.3,2.24,1.67,0.0,0.0,1479412,230400,13,0,0,3,1764013529.2804763
0,2,15.5,181247,13.694026332449793,1,0,2.3,2.24,1.67,0.0,0.0,1479412,230400,13,0,0,0,1764013529.7884393
0,2,97.0,181293,13.185058023484785,2,0,2.12,2.2,1.66,0.0,0.0,854392,174668,6,0,0,3,1764013533.3377676
5,78,65.8,181293,13.55368837390063,2,0,2.12,2.2,1.66,0.0,0.0,1561336,230572,14,0,0,2,1764013533.8464239
2,21,41.1,181293,13.56962793229255,1,0,2.12,2.2,1.66,0.0,0.0,1561336,230572,14,0,0,1,1764013534.3550484
0,2,29.9,181293,13.572721054734792,1,0,2.12,2.2,1.66,0.0,0.0,1561336,230572,14,0,0,0,1764013534.8631835
0,1,23.9,181293,13.572721054734792,1,0,2.12,2.2,1.66,0.0,0.0,1561336,230572,14,0,0,0,1764013535.370985
0,2,19.7,181293,13.571623495158514,1,0,2.12,2.2,1.66,0.0,0.0,1561336,230572,14,0,0,0,1764013535.878977
0,2,17.1,181293,13.568430594572966,1,0,2.12,2.2,1.66,0.0,0.0,1561336,230572,14,0,0,0,1764013536.3867395
6,100,14.8,181293,13.563641243694647,1,0,2.03,2.18,1.66,0.0,0.0,1561336,230572,14,0,0,3,1764013536.8946166
0,5,95.3,181339,13.353907586481462,2,0,2.03,2.18,1.66,0.0,0.0,1279636,192156,11,0,0,3,1764013540.444337
6,47,58.5,181339,13.596942199020479,2,0,2.03,2.18,1.66,0.0,0.0,1479404,230484,13,0,0,1,1764013540.9535055
2,14,37.9,181339,13.616024768926295,1,0,2.03,2.18,1.66,0.0,0.0,1479404,230484,13,0,0,1,1764013541.4622703
0,7,28.0,181339,13.620040839194047,1,0,1.86,2.14,1.65,0.0,0.0,1479404,230484,13,0,0,0,1764013541.970304
0,4,22.7,181339,13.620040839194047,1,0,1.86,2.14,1.65,0.0,0.0,1479404,230484,13,0,0,0,1764013542.478387
0,5,19.1,181339,13.614852375742537,1,0,1.86,2.14,1.65,0.0,0.0,1479404,230484,13,0,0,0,1764013542.9863536
0,5,16.3,181339,13.616423881499484,1,0,1.86,2.14,1.65,0.0,0.0,1479404,230484,13,0,0,0,1764013543.4942474
0,3,14.2,181339,13.616423881499484,1,0,1.86,2.14,1.65,0.0,0.0,1479404,230484,13,0,0,0,1764013544.0021927
0,8,62.9,181489,15.030779062753963,1,0,1.71,2.11,1.64,0.0,0.0,49149524,119324,13,0,0,2,1764013547.5544453
10,31,67.9,181489,17.059044215187534,2,0,1.71,2.11,1.64,0.0,0.0,49479760,175552,17,0,0,2,1764013548.0650454
10,63,62.0,181489,16.034696851550578,1,0,1.71,2.11,1.64,0.0,0.0,49478352,204872,17,0,0,2,1764013548.573957
0,3,48.3,181489,15.719198362441112,2,0,1.71,2.11,1.64,0.0,0.0,50215668,196904,26,0,0,1,1764013549.085209
0,3,37.6,181489,15.601485097884849,1,0,1.71,2.11,1.64,0.0,0.0,50213428,196536,26,0,0,1,1764013549.599384
1,16,30.7,181489,15.600686872738468,1,0,1.71,2.11,1.64,0.0,0.0,50213428,196536,26,0,0,1,1764013550.1143594
0,2,25.9,181489,15.545908672067654,1,0,1.71,2.11,1.64,0.0,0.0,50213428,196536,26,0,0,0,1764013550.631927
7,64,21.2,181384,16.223077986097913,1,1,1.66,2.09,1.63,0.0,0.0,3564420,338356,31,0,143360,0,1764013551.6535935
0,4,61.5,181605,14.723063268821779,2,0,1.66,2.09,1.63,0.0,0.0,1964068,126600,21,0,4096,2,1764013554.2058463
11,50,56.2,181605,17.452918435857868,2,1,1.66,2.09,1.63,0.0,0.0,3534708,335044,35,0,135168,1,1764013554.7157888
12,53,60.0,181605,17.577192113335993,2,0,1.66,2.09,1.63,0.0,0.0,3532792,335452,33,0,135168,2,1764013555.2276123
6,37,48.5,181605,17.02629203964984,1,0,1.66,2.09,1.63,0.0,0.0,3531704,335444,33,0,135168,1,1764013555.7404025
1,5,37.6,181605,16.50924170107766,1,0,1.66,2.09,1.63,0.0,0.0,3531704,335444,33,0,135168,1,1764013556.2569017
0,4,30.6,181605,16.433609868457488,1,0,1.52,2.05,1.62,0.0,0.0,3531704,335444,33,0,135168,1,1764013556.7817013
0,5,26.0,181605,16.413155349081322,1,0,1.52,2.05,1.62,0.0,0.0,3531704,335444,33,0,135168,0,1764013557.2975252
0,2,22.9,181605,16.251240367043874,1,0,1.52,2.05,1.62,0.0,0.0,3531704,335444,33,0,135168,0,1764013557.813077
1,5,22.3,181605,16.19451649257875,3,0,1.52,2.05,1.62,0.0,0.0,3498928,336924,31,0,135168,0,1764013558.326809
0,4,72.4,181830,15.210778833264238,2,1,1.52,2.05,1.62,0.0,0.0,3511988,314524,35,0,126976,2,1764013561.396238
11,40,58.7,181830,16.79897248468031,2,0,1.72,2.08,1.64,0.0,0.0,3532596,335560,33,0,135168,1,1764013561.9082992
11,45,60.3,181830,16.859088816017586,2,0,1.72,2.08,1.64,0.0,0.0,3531640,336372,33,0,135168,2,1764013562.4192595
7,47,43.7,181830,16.38751236625363,1,0,1.72,2.08,1.64,0.0,0.0,3531640,336372,33,0,135168,1,1764013562.931821
1,3,35.0,181830,16.228116782334478,1,0,1.72,2.08,1.64,0.0,0.0,3531640,336372,33,0,135168,1,1764013563.4479504
0,3,29.0,181830,16.23550036493856,1,0,1.72,2.08,1.64,0.0,0.0,3531640,336372,33,0,135168,0,1764013563.96371
0,2,24.6,181830,15.94507113433281,1,0,1.72,2.08,1.64,0.0,0.0,3531640,336372,33,0,135168,0,1764013564.477229
0,1,21.6,181830,15.94704175266295,1,0,1.72,2.08,1.64,0.0,0.0,3531640,336372,33,0,135168,0,1764013564.986819
0,7,21.6,181830,15.96188375147859,2,0,1.72,2.08,1.64,0.0,0.0,3498864,338792,31,0,135168,0,1764013565.4964123
1,9,61.1,182160,15.28316787622721,2,0,1.66,2.07,1.63,0.0,0.0,49161688,114580,13,0,0,2,1764013568.562947
11,39,72.4,182160,16.237096815231332,3,0,1.66,2.07,1.63,0.0,0.0,49477564,174508,17,0,0,2,1764013569.074374
11,40,62.5,182160,16.731722016097205,1,0,1.66,2.07,1.63,0.0,0.0,49478272,204104,17,0,0,2,1764013569.583241
6,50,48.5,182160,16.426650342962425,1,0,1.66,2.07,1.63,0.0,0.0,50215588,196216,26,0,0,1,1764013570.0939367
1,4,37.3,182160,16.217814689038924,1,0,1.66,2.07,1.63,0.0,0.0,50213348,195844,26,0,0,1,1764013570.608659
25,100,30.2,182160,16.21968552922577,1,0,1.66,2.07,1.63,0.0,0.0,50213348,195844,26,0,0,3,1764013571.1233935
0,2,25.5,182160,16.147895155122583,1,0,1.61,2.05,1.63,0.0,0.0,50213348,195844,26,0,0,0,1764013571.6386654
0,2,22.0,182160,16.15201100353364,2,0,1.61,2.05,1.63,0.0,0.0,2,0,0,0,1764013572.1550326
1,8,19.6,182160,16.095586463498414,2,0,1.61,2.05,1.63,0.0,0.0,1,0,0,0,1764013572.6643515
6,100,80.0,182278,13.877717894262108,2,0,1.61,2.05,1.63,0.0,0.0,1046152,105156,9,0,4096,3,1764013575.2171407
8,100,55.3,182278,15.811118976954742,4,0,1.61,2.05,1.63,0.0,0.0,3538516,334288,35,0,135168,3,1764013575.7264717
11,48,61.6,182278,17.44234195266824,4,0,1.61,2.05,1.63,0.0,0.0,3532728,335836,33,0,135168,2,1764013576.237633
12,61,52.5,182278,16.397789515013372,1,0,1.8,2.08,1.64,0.0,0.0,3531640,335828,33,0,135168,1,1764013576.7473333
8,55,40.6,182278,16.292448740226106,1,0,1.8,2.08,1.64,0.0,0.0,3531640,335828,33,0,135168,1,1764013577.2597423
1,5,33.2,182278,16.262141129199225,2,0,1.8,2.08,1.64,0.0,0.0,3531640,335828,33,0,135168,1,1764013577.7848768
6,100,28.0,182278,16.258100114395646,1,0,1.8,2.08,1.64,0.0,0.0,3531640,335828,33,0,135168,3,1764013578.3008199
14,100,24.3,182278,16.136844725752287,1,0,1.8,2.08,1.64,0.0,0.0,3531640,335828,33,0,135168,3,1764013578.8172078
1,9,23.0,182278,15.590634224801159,2,0,1.8,2.08,1.64,0.0,0.0,3498864,337308,31,0,135168,0,1764013579.3312154
7,90,21.5,182278,14.966696550220583,2,1,1.8,2.08,1.64,0.0,0.0,3498864,338248,31,0,135168,3,1764013579.8402128
1,11,66.6,182506,13.82937538383404,3,0,1.66,2.05,1.63,0.0,0.0,3350148,159108,27,0,126976,2,1764013582.3980384
11,24,60.8,182506,16.69353193174975,4,0,1.66,2.05,1.63,0.0,0.0,3598128,335664,33,0,143360,2,1764013582.9093072
12,56,61.1,182506,17.585049642120744,4,0,1.66,2.05,1.63,0.0,0.0,3598264,336420,33,0,143360,2,1764013583.420958
7,42,48.2,182506,16.15420612268621,1,0,1.66,2.05,1.63,0.0,0.0,3597176,336476,33,0,143360,1,1764013583.930918
0,3,37.2,182506,16.099951757267718,1,0,1.66,2.05,1.63,0.0,0.0,3597176,336476,33,0,143360,1,1764013584.442997
6,100,31.0,182506,16.10444177371614,1,0,1.66,2.05,1.63,0.0,0.0,3597176,336476,33,0,143360,3,1764013584.9587407
0,2,26.6,182506,16.11067790767229,1,0,1.66,2.05,1.63,0.0,0.0,3597176,336476,33,0,143360,0,1764013585.4740417
0,6,23.0,182506,15.740750441393558,1,0,1.66,2.05,1.63,0.0,0.0,3597176,336476,33,0,143360,0,1764013585.9899397
2,24,23.0,182506,15.302899004064463,2,0,1.66,2.05,1.63,0.0,0.0,3564400,338896,31,0,143360,0,1764013586.503478
1,8,72.7,182732,14.132925440283529,1,0,1.69,2.05,1.64,0.0,0.0,2095328,54664,13,0,0,2,1764013589.5673556
5,20,28.5,182732,14.14624582241386,1,0,1.69,2.05,1.64,0.0,0.0,2095328,54672,11,0,0,0,1764013590.079517
0,4,17.6,182732,14.107556847349922,1,0,1.69,2.05,1.64,0.0,0.0,2095328,54672,11,0,0,0,1764013590.5959823
0,4,12.7,182732,14.10912835310687,1,0,1.69,2.05,1.64,0.0,0.0,2095328,54672,11,0,0,0,1764013591.111286
6,100,10.0,182732,14.10912835310687,1,0,1.55,2.01,1.63,0.0,0.0,2095328,54672,11,0,0,3,1764013591.6253817
0,2,8.2,182732,13.71899581281022,1,0,1.55,2.01,1.63,0.0,0.0,2095328,54672,11,0,0,0,1764013592.1405315
0,2,7.0,182732,13.704552926567782,1,0,1.55,2.01,1.63,0.0,0.0,2095328,54672,11,0,0,0,1764013592.655366
0,3,6.1,182732,13.709267443838623,1,0,1.55,2.01,1.63,0.0,0.0,2095328,54672,11,0,0,0,1764013593.169815
2,13,43.7,183773,13.662446550095863,2,0,1.59,2.01,1.63,0.0,0.0,2095324,54732,13,0,0,1,1764013596.7510958
1,8,21.2,183773,13.669056852089378,1,0,1.59,2.01,1.63,0.0,0.0,2095324,54732,11,0,0,0,1764013597.2657392
0,3,15.2,183773,13.663843444102042,1,0,1.59,2.01,1.63,0.0,0.0,2095324,54732,11,0,0,0,1764013597.780836
0,2,11.3,183773,13.655661636351567,1,0,1.59,2.01,1.63,0.0,0.0,2095324,54732,11,0,0,0,1764013598.295776
0,2,9.0,183773,13.653416628127356,1,0,1.59,2.01,1.63,0.0,0.0,2095324,54732,11,0,0,0,1764013598.8105302
0,1,7.5,183773,13.396038907489194,1,0,1.59,2.01,1.63,0.0,0.0,2095324,54732,11,0,0,0,1764013599.3256009
0,1,6.4,183773,13.394592124411375,1,1,1.59,2.01,1.63,0.0,0.0,2095324,54732,11,0,0,0,1764013599.8401988
0,2,92.3,184807,13.212671624642603,2,0,1.46,1.98,1.62,0.0,0.0,2090288,49644,13,0,0,3,1764013603.423303
3,13,35.9,184807,13.610212692079159,1,1,1.46,1.98,1.62,0.0,0.0,2095324,54688,13,0,0,1,1764013603.9324105
1,6,20.0,184807,13.609863468577622,1,0,1.46,1.98,1.62,0.0,0.0,2095324,54688,11,0,0,0,1764013604.4411573
0,0,13.8,184807,13.614278651418566,1,0,1.46,1.98,1.62,0.0,0.0,2095324,54688,11,0,0,0,1764013604.951951
0,2,10.5,184807,13.614278651418566,1,0,1.46,1.98,1.62,0.0,0.0,2095324,54688,11,0,0,0,1764013605.4669626
0,1,8.5,184807,13.362588284948417,1,1,1.46,1.98,1.62,0.0,0.0,2095324,54688,11,0,0,0,1764013605.9818642
0,2,7.1,184807,13.362588284948417,2,0,1.46,1.98,1.62,0.0,0.0,2095324,54688,11,0,0,0,1764013606.496949
0,1,6.1,184807,13.362588284948417,1,0,1.34,1.94,1.61,0.0,0.0,2095324,54688,11,0,0,0,1764013607.0122068
3,18,78.5,185843,13.570675602797177,2,0,1.34,1.94,1.61,0.0,0.0,2095328,54864,13,0,0,2,1764013610.5920978
0,5,27.8,185843,13.62378251956774,1,0,1.34,1.94,1.61,0.0,0.0,2095328,54872,11,0,0,0,1764013611.103883
0,2,16.9,185843,13.631640048352489,1,0,1.23,1.91,1.6,0.0,0.0,2095328,54872,11,0,0,0,1764013611.618493
0,8,12.0,185843,13.63735234705632,1,0,1.23,1.91,1.6,0.0,0.0,2095328,54872,11,0,0,0,1764013612.1333516
6,100,9.4,185843,13.63705301262642,1,0,1.23,1.91,1.6,0.0,0.0,2095328,54872,11,0,0,3,1764013612.6486375
0,2,7.7,185843,13.338142639840312,1,0,1.23,1.91,1.6,0.0,0.0,2095328,54872,11,0,0,0,1764013613.1635368
6,100,6.5,185843,13.33422634771585,1,0,1.23,1.91,1.6,0.0,0.0,2095328,54872,11,0,0,3,1764013613.678279
0,2,5.6,185843,13.33422634771585,1,0,1.23,1.91,1.6,0.0,0.0,2095328,54872,11,0,0,0,1764013614.193243
2,9,51.1,186879,13.602055828864524,1,1,1.14,1.88,1.6,0.0,0.0,2095328,54656,13,0,0,1,1764013617.7720578
0,5,23.4,186879,13.611235418047974,1,0,1.14,1.88,1.6,0.0,0.0,2095328,54656,11,0,0,0,1764013618.2830796
0,2,15.1,186879,13.59317557411096,1,0,1.14,1.88,1.6,0.0,0.0,2095328,54656,11,0,0,0,1764013618.7982042
0,2,11.1,186879,13.59317557411096,2,0,1.14,1.88,1.6,0.0,0.0,2095328,54656,11,0,0,0,1764013619.3133113
0,1,8.8,186879,13.583921151320045,1,0,1.14,1.88,1.6,0.0,0.0,2095328,54656,11,0,0,0,1764013619.8274045
0,3,7.3,186879,13.291172078882607,2,0,1.14,1.88,1.6,0.0,0.0,2095328,54656,11,0,0,0,1764013620.3454344
0,2,6.2,186879,13.283688718135222,1,0,1.14,1.88,1.6,0.0,0.0,2095328,54656,11,0,0,0,1764013620.8605657
0,2,85.7,187913,13.149961061579575,2,0,1.12,1.87,1.59,0.0,0.0,666928,42104,8,0,0,3,1764013624.4421177
3,14,37.9,187913,13.61205858773018,1,1,1.12,1.87,1.59,0.0,0.0,2095328,54784,13,0,0,1,1764013624.951459
0,6,20.1,187913,13.627923312514623,1,0,1.12,1.87,1.59,0.0,0.0,2095328,54784,11,0,0,0,1764013625.4598315
0,1,13.8,187913,13.638125627666886,2,0,1.12,1.87,1.59,0.0,0.0,2095328,54784,11,0,0,0,1764013625.9678617
0,1,10.4,187913,13.638125627666886,1,0,1.12,1.87,1.59,0.0,0.0,2095328,54784,11,0,0,0,1764013626.4758518
0,2,8.4,187913,13.368450250867191,1,0,1.03,1.83,1.58,0.0,0.0,2095328,54784,11,0,0,0,1764013626.9837666
0,1,7.0,187913,13.37787928540889,1,0,1.03,1.83,1.58,0.0,0.0,2095328,54784,11,0,0,0,1764013627.491768
0,1,6.0,187913,13.37787928540889,1,0,1.03,1.83,1.58,0.0,0.0,2095328,54784,11,0,0,0,1764013627.9996386
0,1,41.1,188950,13.499758287447861,2,1,1.03,1.83,1.58,0.0,0.0,1208912,183420,15,0,0,1,1764013631.549775
1,9,11.9,188950,13.579306412192494,1,0,1.11,1.84,1.59,0.0,0.0,1208912,183420,15,0,0,0,1764013632.0583541
0,4,7.6,188950,13.521909035260105,1,0,1.11,1.84,1.59,0.0,0.0,1208912,183420,15,0,0,0,1764013632.5667868
0,3,5.3,188950,13.528195058287896,1,0,1.11,1.84,1.59,0.0,0.0,1208912,183420,15,0,0,0,1764013633.0750608
0,1,4.0,188950,13.508414041378991,1,0,1.11,1.84,1.59,0.0,0.0,1208912,183420,15,0,0,0,1764013633.5830386
6,100,3.3,188950,13.474314860906777,1,0,1.11,1.84,1.59,0.0,0.0,1208912,183420,15,0,0,3,1764013634.0908942
0,1,2.8,188950,13.47007428981659,1,0,1.11,1.84,1.59,0.0,0.0,1208912,183420,15,0,0,0,1764013634.5988007
0,1,2.4,188950,13.456878630365388,1,0,1.11,1.84,1.59,0.0,0.0,1208912,183420,15,0,0,0,1764013635.1068468
0,2,29.6,188993,13.418364267052208,1,0,1.02,1.81,1.58,0.0,0.0,1192524,183392,14,0,0,0,1764013638.6800644
2,10,12.9,188993,13.424999513581549,1,1,1.02,1.81,1.58,0.0,0.0,1192524,183392,14,0,0,0,1764013639.1894124
1,5,7.8,188993,13.316540671816213,1,0,1.02,1.81,1.58,0.0,0.0,1192524,183392,14,0,0,0,1764013639.6977637
0,2,5.5,188993,13.329112717871816,1,0,1.02,1.81,1.58,0.0,0.0,1192524,183392,14,0,0,0,1764013640.2059717
0,1,4.3,188993,13.315542890383236,1,0,1.02,1.81,1.58,0.0,0.0,1192524,183392,14,0,0,0,1764013640.7139282
0,1,3.5,188993,13.29241930567383,1,0,1.02,1.81,1.58,0.0,0.0,1192524,183392,14,0,0,0,1764013641.221896
0,1,3.0,188993,13.294364979468154,1,0,0.94,1.78,1.57,0.0,0.0,1192524,183392,14,0,0,0,1764013641.7299352
0,1,2.6,188993,13.272064564440967,1,0,0.94,1.78,1.57,0.0,0.0,1192524,183392,14,0,0,0,1764013642.2378576
6,100,18.9,189035,13.417566041905825,1,1,0.94,1.78,1.57,0.0,0.0,1126988,183512,14,0,0,3,1764013645.8124564
1,13,11.3,189035,13.426745631089275,2,0,0.94,1.78,1.57,0.0,0.0,1126988,183512,14,0,0,0,1764013646.3243537
0,5,7.8,189035,13.341335540425858,1,0,1.02,1.78,1.57,0.0,0.0,1126988,183512,14,0,0,0,1764013646.8408875
1,16,5.7,189035,13.347397062631238,1,0,1.02,1.78,1.57,0.0,0.0,1126988,183512,14,0,0,0,1764013647.3556075
0,2,4.5,189035,13.33694530212074,1,0,1.02,1.78,1.57,0.0,0.0,1126988,183512,14,0,0,0,1764013647.8704321
13,100,3.7,189035,13.314445330806945,1,0,1.02,1.78,1.57,0.0,0.0,1126988,183512,14,0,0,3,1764013648.3854334
1,15,3.1,189035,13.306762413772976,1,0,1.02,1.78,1.57,0.0,0.0,1126988,183512,14,0,0,0,1764013648.8998034
6,100,2.7,189035,13.304692017299535,1,0,1.02,1.78,1.57,0.0,0.0,1126988,183512,14,0,0,3,1764013649.4146268
1,12,19.2,189077,13.368849363440393,3,1,0.94,1.75,1.56,0.0,0.0,1290836,183440,16,0,0,0,1764013652.998417
1,9,11.5,189077,13.290149352913794,1,1,0.94,1.75,1.56,0.0,0.0,1290836,183440,16,0,0,0,1764013653.5113692
1,7,7.7,189077,13.297358323767106,1,0,0.94,1.75,1.56,0.0,0.0,1290836,183440,16,0,0,0,1764013654.0270507
12,100,5.7,189077,13.301249671355741,1,0,0.94,1.75,1.56,0.0,0.0,1290836,183440,16,0,0,3,1764013654.542085
0,3,4.6,189077,13.30247195361115,1,0,0.94,1.75,1.56,0.0,0.0,1290836,183440,16,0,0,0,1764013655.056972
0,2,3.8,189077,13.264157146584566,1,0,0.94,1.75,1.56,0.0,0.0,1290836,183440,16,0,0,0,1764013655.5711045
0,2,3.3,189077,13.263758034011374,1,0,0.94,1.75,1.56,0.0,0.0,1290836,183440,16,0,0,0,1764013656.0862188
0,2,47.0,189119,13.299204219418126,1,1,0.95,1.74,1.56,0.0,0.0,1126988,183564,14,0,0,1,1764013659.6715653
1,7,13.2,189119,13.436349277381742,1,1,0.95,1.74,1.56,0.0,0.0,1126988,183564,14,0,0,0,1764013660.1850636
1,7,10.0,189119,13.362089394231925,2,0,0.95,1.74,1.56,0.0,0.0,1126988,183564,14,0,0,0,1764013660.7003305
